Search keyword report
All time
Keyword status,Keyword,Match type,Status,Status reasons,Conversions,Currency code,Cost / conv.,Final URL,Clicks,Impr.,CTR,Avg. CPC,Cost,Conv. rate
Enabled,"""best treatment for freckles""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""neck pigmentation treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,3,22,13.64%,2.08,6.25,0.00%
Enabled,"""treatment for age spots""",Phrase match,Eligible,,0.00,USD,0.00,,2,22,9.09%,0.78,1.56,0.00%
Enabled,"""lip pigmentation removal""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,16,6.25%,1.15,1.15,0.00%
Enabled,"""laser for dark spots""",Phrase match,Limited,low quality,2.33,USD,17.62,,26,330,7.88%,1.58,41.11,8.97%
Enabled,"""laser dark spot removal near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,20,5.00%,2.82,2.82,0.00%
Enabled,"""what is pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""remedy dark spot serum""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""underarm discoloration treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of acne hyperpigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,5,0.00%,0,0.00,0.00%
Enabled,"""best product for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""dark lips treatment""",Phrase match,Eligible,,1.00,USD,6.92,,2,17,11.76%,3.46,6.92,50.00%
Enabled,"""laser therapy for skin pigmentation""",Phrase match,Eligible,,3.00,USD,8.72,,17,187,9.09%,1.54,26.15,17.65%
Enabled,"""hyperpigmentation buttocks before and after""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""light pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,11,352,3.13%,1.34,14.77,0.00%
Enabled,"""skin pigmentation treatment""",Phrase match,Eligible,,6.25,USD,9.50,,33,574,5.75%,1.80,59.37,18.94%
Enabled,"""cryotherapy for skin pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""pigmentation forehead""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,9,0.00%,0,0.00,0.00%
Enabled,"""cosmelan chemical peel""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""pigmentation treatment manchester""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""darkness around nose corners""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""underarm whitening clinic near me""",Phrase match,Eligible,,0.00,USD,0.00,,7,17,41.18%,1.48,10.37,0.00%
Enabled,"""melasma clinic near me""",Phrase match,Eligible,,2.00,USD,2.06,,2,9,22.22%,2.06,4.11,100.00%
Enabled,"""skin peeling treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,57,0.00%,0,0.00,0.00%
Enabled,"""best treatment for sun damaged skin on face""",Phrase match,Eligible,,0.00,USD,0.00,,3,39,7.69%,0.96,2.87,0.00%
Enabled,"""how to reduce freckles from face""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""laser sun spot removal""",Phrase match,Eligible,,0.00,USD,0.00,,4,18,22.22%,0.48,1.93,0.00%
Enabled,"""black spots removal""",Phrase match,Eligible,,1.00,USD,6.82,,6,96,6.25%,1.14,6.82,16.67%
Enabled,"""pigmentation laser treatment price""",Phrase match,Eligible,,1.00,USD,5.73,,5,23,21.74%,1.15,5.73,20.00%
Enabled,"""hyperpigmentation treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,6,91,6.59%,1.72,10.29,0.00%
Enabled,"""lazer genesis face""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""can u get rid of hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""lip pigmentation near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""face dark skin removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""underarm pigmentation laser""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""get rid of age spots""",Phrase match,Eligible,,0.00,USD,0.00,,9,236,3.81%,0.91,8.16,0.00%
Enabled,"""lip hyperpigmentation treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,28,0.00%,0,0.00,0.00%
Enabled,"""skin peel for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""bad pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of brown spots on face naturally""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of sunspots on nose""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser treatment for dark inner thighs""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""periorbital hyperpigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""best chemical peel treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,3,32,9.38%,0.94,2.81,0.00%
Enabled,"""how to get rid of dark under buttocks""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""laser therapy for freckles""",Phrase match,Eligible,,1.00,USD,13.90,,9,86,10.47%,1.54,13.90,11.11%
Enabled,"""hyperpigmentation after cryotherapy""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to control melanin production in body""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""black pigmentation in face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""products for hyperpigmentation around mouth""",Phrase match,Eligible,,0.00,USD,0.00,,1,2,50.00%,1.62,1.62,0.00%
Enabled,"""melasma treatment laser""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""pigmentation cream""",Phrase match,Limited,low quality,0.00,USD,0.00,,3,51,5.88%,1.01,3.03,0.00%
Enabled,"""skin peel off treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""underarm skin lightening""",Phrase match,Eligible,,0.00,USD,0.00,,1,6,16.67%,1.33,1.33,0.00%
Enabled,"""how to get skin whitening permanently""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best laser for hyperpigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""ipl for freckles""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""ordinary products for acne and dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser for black spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what laser treatment is best for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation scars""",Phrase match,Eligible,,0.00,USD,0.00,,0,5,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation lip treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""best chemical peel clinic near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of dark pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""can dark spots be removed with laser""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""can dark spots be removed""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""underarm odour and pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""face peel near me""",Phrase match,Limited,low quality,0.87,USD,32.09,,19,183,10.38%,1.46,27.81,4.56%
Enabled,"""what's hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""permanent makeup for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,7,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation treatment uk""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,16,6.25%,1.48,1.48,0.00%
Enabled,"""best treatment for face pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,1,9,11.11%,1.31,1.31,0.00%
Enabled,"""how much does a chemical peel cost uk""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation all over body""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of malaysia on your face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""cosmelan treatment cost uk""",Phrase match,Eligible,,0.00,USD,0.00,,2,6,33.33%,0.38,0.76,0.00%
Enabled,"""what is the best treatment for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""cream for hyperpigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,12,326,3.68%,1.53,18.37,0.00%
Enabled,"""inner thigh lightening""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""best way remove dark spots face""",Phrase match,Eligible,,0.00,USD,0.00,,4,80,5.00%,1.33,5.31,0.00%
Enabled,"""hyperpigmentation treatment manchester""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""dark underarms treatment dermatologist""",Phrase match,Eligible,,0.00,USD,0.00,,2,9,22.22%,0.52,1.05,0.00%
Enabled,"""hyperpigmentation clinic near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,7,0.00%,0,0.00,0.00%
Enabled,"""dark knees treatment dermatologist""",Phrase match,Limited,low quality,0.00,USD,0.00,,2,11,18.18%,2.91,5.81,0.00%
Enabled,"""chemical peel irvine""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,8,0.00%,0,0.00,0.00%
Enabled,"""pigmented lesions removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what gets rid of discoloration""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""oral txa for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser black spot removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dark skin patches on face""",Phrase match,Eligible,,0.00,USD,0.00,,1,4,25.00%,0.78,0.78,0.00%
Enabled,"""pigmentation removal treatment""",Phrase match,Eligible,,0.00,USD,0.00,,3,18,16.67%,0.97,2.92,0.00%
Enabled,"""underarm whitening""",Phrase match,Limited,low quality,2.00,USD,1.97,,4,33,12.12%,0.98,3.94,50.00%
Enabled,"""pigmentation and sun damage""",Phrase match,Eligible,,0.00,USD,0.00,,3,191,1.57%,1.11,3.34,0.00%
Enabled,"""best serum for hyperpigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""best treatment for under eye hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""clear age spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how can i get rid of pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""armpit laser whitening near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""chemical peel for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,1,20,5.00%,0.39,0.39,0.00%
Enabled,"""pigmentation on back""",Phrase match,Eligible,,0.00,USD,0.00,,0,5,0.00%,0,0.00,0.00%
Enabled,"""intimate pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,11,147,7.48%,1.34,14.77,0.00%
Enabled,"""hyperpigmentation removal price""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""peels for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,5,0.00%,0,0.00,0.00%
Enabled,"""how to reduce hyperpigmentation around mouth""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""pigmentation on skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,4,0.00%,0,0.00,0.00%
Enabled,"""pigmentation""",Phrase match,Eligible,,5.33,USD,13.18,,47,"1,192",3.94%,1.50,70.28,11.35%
Enabled,"""underarm whitening laser treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,5,28,17.86%,2.56,12.78,0.00%
Enabled,"""pico treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""cream for high pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""ephelides treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dischem pigmentation treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""freckles best cream""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation feet treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best treatment for pigmentation on asian skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,8,0.00%,0,0.00,0.00%
Enabled,"""dark knees treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""laser age spot removal cost uk""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""demelan cream for hyperpigmentation treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""body hyperpigmentation treatment for black skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation demarcation lines on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""colour pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of pigmentation on stomach""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""laser for sun damage""",Phrase match,Eligible,,0.00,USD,0.00,,0,15,0.00%,0,0.00,0.00%
Enabled,"""ipl laser pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""cream for vitiligo""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""chemical peels for melasma mustache""",Phrase match,Not eligible,rarely served,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best full body whitening treatment""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""picosure""",Phrase match,Eligible,,1.00,USD,1.11,,1,26,3.85%,1.11,1.11,100.00%
Enabled,"""why my face has pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,5,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of hyperpigmentation on body""",Phrase match,Eligible,,0.00,USD,0.00,,1,6,16.67%,1.89,1.89,0.00%
Enabled,"""underarm whitening treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,2,11,18.18%,1.94,3.87,0.00%
Enabled,"""clinique for melasma""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""serum to remove dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""lip hyperpigmentation laser treatment""",Phrase match,Eligible,,0.00,USD,0.00,,1,9,11.11%,1.77,1.77,0.00%
Enabled,"""tca chemical peel""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,12,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of lip hyperpigmentation""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""body pigmentation removal""",Phrase match,Eligible,,0.00,USD,0.00,,3,37,8.11%,1.00,2.99,0.00%
Enabled,"""which treatment is best for pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""melasma treatment laser near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to avoid pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""eye pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""which cream is good for pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to remove pigmentation from face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation on face best cream""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best serum for hyperpigmentation dermatologist recommended""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""post inflammatory hyperpigmentation pih""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""pico laser hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,1,7,14.29%,0.79,0.79,0.00%
Enabled,"""best product for pigmentation on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""picosure laser hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of skin pigmentation on legs""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser treatment to get rid of dark spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation on forehead""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of freckles on my face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to remove black colour in private parts""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""chemical peel facial""",Phrase match,Limited,low quality,0.00,USD,0.00,,10,144,6.94%,1.55,15.48,0.00%
Enabled,"""pigmentation on knees""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""chemical peel price london""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""do chemical peels work for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""which laser is best for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""dermamelan face peel""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation concealer""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to get rid of sun damaged skin""",Phrase match,Eligible,,0.00,USD,0.00,,5,116,4.31%,1.08,5.39,0.00%
Enabled,"""sun spot removal""",Phrase match,Eligible,,0.00,USD,0.00,,11,272,4.04%,1.00,11.05,0.00%
Enabled,"""best for pigmentation and dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,10,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of freckles""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,12,0.00%,0,0.00,0.00%
Enabled,"""remove lip hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""melasma brightening serum""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best way to treat dark underarms""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""what cream is best for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""permanent treatment for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""underarm whitening treatment price""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""facial pigmentation treatment""",Phrase match,Eligible,,0.00,USD,0.00,,1,3,33.33%,1.27,1.27,0.00%
Enabled,"""face and body brightening""",Phrase match,Eligible,,0.00,USD,0.00,,16,262,6.11%,1.54,24.62,0.00%
Enabled,"""laser treatment for pigmentation cost""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""hyperpigmentation laser""",Phrase match,Eligible,,2.00,USD,5.95,,11,120,9.17%,1.08,11.91,18.18%
Enabled,"""dark lip treatment""",Phrase match,Eligible,,0.00,USD,0.00,,2,20,10.00%,1.48,2.95,0.00%
Enabled,"""how can i permanently whiten my skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""anti ageing peel""",Phrase match,Eligible,,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""freckles and pigmentation treatment""",Phrase match,Eligible,,0.00,USD,0.00,,6,104,5.77%,0.87,5.22,0.00%
Enabled,"""how to remove sun spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""melasma treatment near me""",Phrase match,Eligible,,1.00,USD,6.55,,4,30,13.33%,1.64,6.55,25.00%
Enabled,"""which facial is good for pigmentation""",Phrase match,Limited,low quality,2.00,USD,1.18,,2,9,22.22%,1.18,2.36,100.00%
Enabled,"""how to whiten your skin""",Phrase match,Eligible,,2.00,USD,23.62,,30,452,6.64%,1.57,47.23,6.67%
Enabled,"""cost of laser removal of age spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best skin treatments for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""sun spots on leg""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best skin treatment to remove dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation around mouth treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,19,0.00%,0,0.00,0.00%
Enabled,"""underarm whitening treatment""",Phrase match,Eligible,,4.00,USD,8.12,,24,157,15.29%,1.35,32.50,16.67%
Enabled,"""how to get rid of beauty spots""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,2,0.00%,0,0.00,0.00%
Enabled,"""pigmentation removal glasgow""",Phrase match,Eligible,,4.00,USD,31.30,,74,465,15.91%,1.69,125.20,5.41%
Enabled,"""chemical peel for underarms""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,7,14.29%,1.09,1.09,0.00%
Enabled,"""dark under arms treatment""",Phrase match,Limited,low quality,0.00,USD,0.00,,1,25,4.00%,1.03,1.03,0.00%
Enabled,"""pigmentation skin care""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""chemical peel for sun damage""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation nhs""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""cryotherapy for age spots""",Phrase match,Limited,low quality,0.00,USD,0.00,,0,8,0.00%,0,0.00,0.00%
Enabled,"""laser treatment to remove dark spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""carbon peel near me""",Phrase match,Eligible,,0.00,USD,0.00,,1,35,2.86%,1.24,1.24,0.00%
Enabled,"""face pigmentation removal""",Phrase match,Eligible,,1.00,USD,1.85,,1,11,9.09%,1.85,1.85,100.00%
Enabled,"""skin pigmentation treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,7,44,15.91%,1.58,11.07,0.01%
Enabled,"""ipl for hyperpigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,6,0.00%,0,0.00,0.00%
Enabled,"""how to get rid of hyperpigmentation face""",Phrase match,Eligible,,0.00,USD,0.00,,0,1,0.00%,0,0.00,0.00%
Enabled,"""remove dark spots inner thighs""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""best skin lightening cream uk for black skin""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation laser treatment near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,21,0.00%,0,0.00,0.00%
Enabled,"""black spot remover""",Phrase match,Eligible,,0.00,USD,0.00,,0,3,0.00%,0,0.00,0.00%
Enabled,"""lip blushing near me""",Phrase match,Eligible,,5.00,USD,9.24,,25,206,12.14%,1.85,46.18,19.98%
Enabled,"""black neck removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,6,0.00%,0,0.00,0.00%
Enabled,"""underarm whitening treatment uk""",Phrase match,Eligible,,0.00,USD,0.00,,3,18,16.67%,0.87,2.61,0.00%
Enabled,"""laser treatment sun spots""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""which facial is best for removing pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""raised sun spots on face""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""hyperpigmentation treatment""",Phrase match,Limited,low quality,1.00,USD,84.74,,48,687,6.99%,1.77,84.74,2.08%
Enabled,"""freckle removal""",Phrase match,Eligible,,1.00,USD,10.51,,6,133,4.51%,1.75,10.51,16.67%
Enabled,"""whitening armpit clinic""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""laser genesis for pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""pigmentation clinic near me""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""how to treat face pigmentation""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
Enabled,"""liver spot laser removal""",Phrase match,Eligible,,0.00,USD,0.00,,0,0, --,0,0.00,0.00%
